product_number,name,description,price,category_name,category_id,parent_category_id,variant,manufacturer,tag
P0004517,Product 4517,Description of Product 4517,65.38,Toys,1005,1005,Color:Brown;Size:XL,Philips,Living Room;Furniture
P0004518,Product 4518,Description of Product 4518,489.45,Home Appliances,1002,1002,Color:Brown;Size:XL;Voltage:220V,Sony,Living Room;Gadgets
P0004519,Product 4519,Description of Product 4519,718.18,Furniture,1004,1001,Color:Brown;Size:L;Material:Wood,Sony,Utensils;Furniture
P0004520,Product 4520,Description of Product 4520,435.9,Toys,1005,1004,Color:Black;Size:XL,Panasonic,Kitchen;Utensils
P0004521,Product 4521,Description of Product 4521,617.96,Books,1006,1003,Color:Brown;Size:L,Panasonic,Utensils;Gadgets
P0004522,Product 4522,Description of Product 4522,191.81,Books,1006,1003,Color:Black;Size:S,Philips,Kitchen;Smartphones
P0004523,Product 4523,Description of Product 4523,153.34,Home Appliances,1002,1003,Color:Blue;Size:L;Voltage:110V,Panasonic,Utensils;Furniture
P0004524,Product 4524,Description of Product 4524,404.08,Books,1006,1004,Color:Blue;Size:M,Panasonic,Home;Living Room
P0004525,Product 4525,Description of Product 4525,728.05,Home Appliances,1002,1005,Color:Black;Size:S;Voltage:110V,LG,Living Room;Electronics
P0004526,Product 4526,Description of Product 4526,583.3,Electronics,1001,1003,Color:Black;Size:L,Sony,Furniture;Utensils
P0004527,Product 4527,Description of Product 4527,65.94,Furniture,1004,1002,Color:White;Size:M;Material:Steel,Sony,Gadgets;Home
P0004528,Product 4528,Description of Product 4528,872.17,Furniture,1004,1005,Color:Brown;Size:S;Material:Steel,Philips,Kitchen;Home
P0004529,Product 4529,Description of Product 4529,818.9,Kitchen,1003,,Color:Black;Size:M;Material:Wood,Samsung,Kitchen;Smartphones
P0004530,Product 4530,Description of Product 4530,465.39,Home Appliances,1002,1003,Color:White;Size:XL;Voltage:220V,Ikea,Home;Electronics
P0004531,Product 4531,Description of Product 4531,257.36,Kitchen,1003,1005,Color:Brown;Size:M;Material:Steel,Samsung,Home;Smartphones
P0004532,Product 4532,Description of Product 4532,496.99,Books,1006,,Color:Black;Size:M,Samsung,Smartphones;Kitchen
P0004533,Product 4533,Description of Product 4533,579.39,Kitchen,1003,1001,Color:Black;Size:XL;Material:Plastic,Samsung,Smartphones;Living Room
P0004534,Product 4534,Description of Product 4534,129.22,Electronics,1001,1004,Color:Red;Size:XL,Panasonic,Furniture;Gadgets
P0004535,Product 4535,Description of Product 4535,925.73,Furniture,1004,,Color:White;Size:S;Material:Wood,Sony,Furniture;Smartphones
P0004536,Product 4536,Description of Product 4536,472.29,Books,1006,1003,Color:Black;Size:XL,LG,Kitchen;Gadgets
P0004537,Product 4537,Description of Product 4537,972.92,Electronics,1001,1001,Color:Black;Size:S,Sony,Home;Smartphones
P0004538,Product 4538,Description of Product 4538,679.57,Kitchen,1003,1001,Color:Red;Size:L;Material:Wood,Panasonic,Smartphones;Kitchen
P0004539,Product 4539,Description of Product 4539,787.7,Electronics,1001,1003,Color:Blue;Size:M,Philips,Home;Furniture
P0004540,Product 4540,Description of Product 4540,12.34,Kitchen,1003,1002,Color:White;Size:L;Material:Wood,Sony,Smartphones;Furniture
P0004541,Product 4541,Description of Product 4541,270.75,Books,1006,1002,Color:Blue;Size:M,LG,Electronics;Furniture
P0004542,Product 4542,Description of Product 4542,698.68,Books,1006,1002,Color:Red;Size:L,Ikea,Kitchen;Furniture
P0004543,Product 4543,Description of Product 4543,613.43,Home Appliances,1002,1002,Color:Red;Size:M;Voltage:220V,LG,Electronics;Furniture
P0004544,Product 4544,Description of Product 4544,732.84,Kitchen,1003,,Color:Blue;Size:M;Material:Wood,Philips,Smartphones;Home
P0004545,Product 4545,Description of Product 4545,654.34,Books,1006,1001,Color:Black;Size:L,Sony,Gadgets;Home
P0004546,Product 4546,Description of Product 4546,737.62,Electronics,1001,1004,Color:Black;Size:L,Panasonic,Furniture;Home
P0004547,Product 4547,Description of Product 4547,715.48,Kitchen,1003,,Color:Blue;Size:XL;Material:Plastic,Philips,Utensils;Smartphones
P0004548,Product 4548,Description of Product 4548,332.59,Books,1006,1004,Color:Red;Size:S,Ikea,Furniture;Smartphones
P0004549,Product 4549,Description of Product 4549,300.83,Electronics,1001,1002,Color:Brown;Size:L,Panasonic,Home;Smartphones
P0004550,Product 4550,Description of Product 4550,324.95,Toys,1005,1002,Color:Red;Size:XL,Philips,Furniture;Gadgets
P0004551,Product 4551,Description of Product 4551,259.24,Books,1006,1002,Color:Black;Size:XL,Philips,Gadgets;Smartphones
P0004552,Product 4552,Description of Product 4552,660.87,Books,1006,1005,Color:Blue;Size:S,Samsung,Smartphones;Kitchen
P0004553,Product 4553,Description of Product 4553,767.61,Home Appliances,1002,1003,Color:Black;Size:S;Voltage:220V,LG,Smartphones;Living Room
P0004554,Product 4554,Description of Product 4554,655.45,Electronics,1001,1001,Color:Brown;Size:M,Panasonic,Smartphones;Home
P0004555,Product 4555,Description of Product 4555,781.11,Kitchen,1003,1003,Color:Brown;Size:M;Material:Steel,Sony,Gadgets;Home
P0004556,Product 4556,Description of Product 4556,843.79,Electronics,1001,1005,Color:Red;Size:XL,Samsung,Smartphones;Kitchen
P0004557,Product 4557,Description of Product 4557,92.21,Books,1006,1005,Color:Brown;Size:XL,Sony,Electronics;Smartphones
P0004558,Product 4558,Description of Product 4558,979.95,Home Appliances,1002,1003,Color:Blue;Size:L;Voltage:220V,Samsung,Electronics;Home
P0004559,Product 4559,Description of Product 4559,686.61,Home Appliances,1002,1002,Color:Brown;Size:S;Voltage:220V,Panasonic,Furniture;Home
P0004560,Product 4560,Description of Product 4560,970.99,Kitchen,1003,1003,Color:Blue;Size:M;Material:Steel,Samsung,Smartphones;Electronics
P0004561,Product 4561,Description of Product 4561,727.97,Furniture,1004,1002,Color:Blue;Size:XL;Material:Steel,Ikea,Home;Gadgets
P0004562,Product 4562,Description of Product 4562,586.99,Home Appliances,1002,1005,Color:Black;Size:XL;Voltage:220V,Ikea,Furniture;Smartphones
P0004563,Product 4563,Description of Product 4563,999.6,Toys,1005,1003,Color:Blue;Size:XL,Samsung,Kitchen;Electronics
P0004564,Product 4564,Description of Product 4564,987.27,Kitchen,1003,1005,Color:Black;Size:XL;Material:Plastic,Philips,Gadgets;Furniture
P0004565,Product 4565,Description of Product 4565,397.64,Kitchen,1003,1003,Color:Black;Size:M;Material:Steel,LG,Kitchen;Utensils
P0004566,Product 4566,Description of Product 4566,371.07,Furniture,1004,1003,Color:White;Size:M;Material:Steel,Panasonic,Smartphones;Furniture
P0004567,Product 4567,Description of Product 4567,293.88,Electronics,1001,1001,Color:White;Size:XL,Panasonic,Kitchen;Utensils
P0004568,Product 4568,Description of Product 4568,662.91,Electronics,1001,1003,Color:Blue;Size:M,Panasonic,Kitchen;Furniture
P0004569,Product 4569,Description of Product 4569,166.13,Books,1006,1002,Color:White;Size:XL,Samsung,Gadgets;Utensils
P0004570,Product 4570,Description of Product 4570,968.67,Furniture,1004,1004,Color:White;Size:L;Material:Plastic,Ikea,Utensils;Kitchen
P0004571,Product 4571,Description of Product 4571,922.48,Toys,1005,1004,Color:Brown;Size:M,Sony,Furniture;Electronics
P0004572,Product 4572,Description of Product 4572,845.22,Books,1006,,Color:Black;Size:S,Sony,Kitchen;Furniture
P0004573,Product 4573,Description of Product 4573,971.9,Books,1006,1004,Color:Black;Size:S,Panasonic,Utensils;Furniture
P0004574,Product 4574,Description of Product 4574,901.59,Toys,1005,1004,Color:Brown;Size:M,Panasonic,Utensils;Smartphones
P0004575,Product 4575,Description of Product 4575,289.92,Home Appliances,1002,1003,Color:Blue;Size:L;Voltage:220V,Philips,Gadgets;Living Room
P0004576,Product 4576,Description of Product 4576,729.76,Furniture,1004,1005,Color:Blue;Size:M;Material:Steel,Samsung,Living Room;Utensils
P0004577,Product 4577,Description of Product 4577,98.84,Electronics,1001,,Color:White;Size:L,Ikea,Living Room;Smartphones
P0004578,Product 4578,Description of Product 4578,958.4,Books,1006,,Color:Blue;Size:S,Sony,Smartphones;Home
P0004579,Product 4579,Description of Product 4579,187.62,Electronics,1001,,Color:Black;Size:L,Ikea,Utensils;Smartphones
P0004580,Product 4580,Description of Product 4580,985.14,Kitchen,1003,1004,Color:Blue;Size:XL;Material:Plastic,Samsung,Kitchen;Living Room
P0004581,Product 4581,Description of Product 4581,195.72,Home Appliances,1002,,Color:Red;Size:S;Voltage:110V,Philips,Home;Utensils
P0004582,Product 4582,Description of Product 4582,305.13,Kitchen,1003,1004,Color:Black;Size:XL;Material:Steel,Panasonic,Utensils;Smartphones
P0004583,Product 4583,Description of Product 4583,366.6,Furniture,1004,1001,Color:Blue;Size:XL;Material:Steel,Samsung,Living Room;Kitchen
P0004584,Product 4584,Description of Product 4584,165.08,Electronics,1001,,Color:Red;Size:S,Panasonic,Electronics;Smartphones
P0004585,Product 4585,Description of Product 4585,309.3,Books,1006,1005,Color:Brown;Size:XL,Panasonic,Kitchen;Living Room
P0004586,Product 4586,Description of Product 4586,504.9,Toys,1005,1002,Color:Brown;Size:L,Philips,Smartphones;Gadgets
P0004587,Product 4587,Description of Product 4587,810.05,Toys,1005,1001,Color:Brown;Size:S,Philips,Home;Utensils
P0004588,Product 4588,Description of Product 4588,870.7,Electronics,1001,1002,Color:White;Size:M,Ikea,Furniture;Living Room
P0004589,Product 4589,Description of Product 4589,962.57,Furniture,1004,1005,Color:Black;Size:S;Material:Steel,Samsung,Gadgets;Electronics
P0004590,Product 4590,Description of Product 4590,554.49,Books,1006,,Color:White;Size:XL,Panasonic,Gadgets;Smartphones
P0004591,Product 4591,Description of Product 4591,248.01,Kitchen,1003,,Color:Black;Size:S;Material:Wood,Sony,Utensils;Smartphones
P0004592,Product 4592,Description of Product 4592,990.24,Kitchen,1003,1002,Color:Blue;Size:XL;Material:Plastic,Philips,Gadgets;Furniture
P0004593,Product 4593,Description of Product 4593,234.93,Electronics,1001,1001,Color:White;Size:M,Philips,Electronics;Gadgets
P0004594,Product 4594,Description of Product 4594,405.5,Home Appliances,1002,1001,Color:White;Size:XL;Voltage:110V,Philips,Electronics;Home
P0004595,Product 4595,Description of Product 4595,59.64,Kitchen,1003,1001,Color:Blue;Size:S;Material:Plastic,Panasonic,Living Room;Utensils
P0004596,Product 4596,Description of Product 4596,731.0,Electronics,1001,1002,Color:Blue;Size:S,LG,Home;Furniture
P0004597,Product 4597,Description of Product 4597,787.93,Home Appliances,1002,,Color:White;Size:S;Voltage:220V,Philips,Kitchen;Electronics
P0004598,Product 4598,Description of Product 4598,151.59,Kitchen,1003,1001,Color:White;Size:XL;Material:Wood,Sony,Furniture;Smartphones
P0004599,Product 4599,Description of Product 4599,589.54,Home Appliances,1002,,Color:Brown;Size:L;Voltage:220V,Samsung,Smartphones;Furniture
P0004600,Product 4600,Description of Product 4600,543.61,Home Appliances,1002,,Color:White;Size:S;Voltage:220V,Samsung,Gadgets;Kitchen
P0004601,Product 4601,Description of Product 4601,535.3,Toys,1005,1005,Color:Brown;Size:M,Panasonic,Electronics;Home
P0004602,Product 4602,Description of Product 4602,441.7,Home Appliances,1002,1002,Color:White;Size:M;Voltage:110V,Panasonic,Home;Furniture
P0004603,Product 4603,Description of Product 4603,567.75,Home Appliances,1002,1005,Color:Brown;Size:S;Voltage:220V,Samsung,Smartphones;Gadgets
P0004604,Product 4604,Description of Product 4604,432.86,Books,1006,,Color:Blue;Size:M,Panasonic,Smartphones;Living Room
P0004605,Product 4605,Description of Product 4605,856.76,Books,1006,1001,Color:Black;Size:L,Ikea,Electronics;Smartphones
P0004606,Product 4606,Description of Product 4606,294.25,Toys,1005,1003,Color:Red;Size:L,Philips,Electronics;Smartphones
P0004607,Product 4607,Description of Product 4607,321.24,Toys,1005,1005,Color:Red;Size:S,Panasonic,Smartphones;Living Room
P0004608,Product 4608,Description of Product 4608,843.34,Toys,1005,1002,Color:Blue;Size:S,LG,Utensils;Furniture
P0004609,Product 4609,Description of Product 4609,32.67,Electronics,1001,,Color:Blue;Size:S,Ikea,Smartphones;Electronics
P0004610,Product 4610,Description of Product 4610,67.41,Books,1006,1002,Color:Brown;Size:L,Samsung,Kitchen;Smartphones
P0004611,Product 4611,Description of Product 4611,306.21,Electronics,1001,1002,Color:Blue;Size:M,Philips,Smartphones;Electronics
P0004612,Product 4612,Description of Product 4612,830.74,Furniture,1004,1002,Color:White;Size:XL;Material:Plastic,Philips,Furniture;Home
P0004613,Product 4613,Description of Product 4613,44.61,Toys,1005,1005,Color:Red;Size:S,LG,Utensils;Gadgets
P0004614,Product 4614,Description of Product 4614,28.54,Kitchen,1003,1004,Color:Red;Size:M;Material:Steel,Sony,Kitchen;Smartphones
P0004615,Product 4615,Description of Product 4615,548.78,Furniture,1004,1005,Color:Red;Size:S;Material:Wood,Philips,Gadgets;Living Room
P0004616,Product 4616,Description of Product 4616,954.0,Electronics,1001,1004,Color:Blue;Size:M,LG,Living Room;Furniture
P0004617,Product 4617,Description of Product 4617,628.55,Kitchen,1003,1005,Color:Red;Size:M;Material:Steel,Panasonic,Kitchen;Furniture
P0004618,Product 4618,Description of Product 4618,49.98,Home Appliances,1002,1001,Color:Black;Size:M;Voltage:220V,Philips,Furniture;Living Room
P0004619,Product 4619,Description of Product 4619,841.78,Kitchen,1003,1001,Color:Brown;Size:XL;Material:Plastic,LG,Utensils;Electronics
P0004620,Product 4620,Description of Product 4620,600.68,Books,1006,1002,Color:Blue;Size:L,Samsung,Furniture;Gadgets
P0004621,Product 4621,Description of Product 4621,911.77,Home Appliances,1002,1004,Color:Brown;Size:L;Voltage:220V,Philips,Living Room;Furniture
P0004622,Product 4622,Description of Product 4622,708.17,Home Appliances,1002,1003,Color:Brown;Size:XL;Voltage:220V,Samsung,Furniture;Utensils
P0004623,Product 4623,Description of Product 4623,103.94,Furniture,1004,1002,Color:Brown;Size:XL;Material:Steel,Philips,Utensils;Living Room
P0004624,Product 4624,Description of Product 4624,882.89,Furniture,1004,1002,Color:Red;Size:M;Material:Plastic,LG,Electronics;Furniture
P0004625,Product 4625,Description of Product 4625,933.17,Home Appliances,1002,1005,Color:Red;Size:M;Voltage:110V,LG,Home;Smartphones
P0004626,Product 4626,Description of Product 4626,691.57,Toys,1005,1004,Color:Brown;Size:XL,Philips,Utensils;Kitchen
P0004627,Product 4627,Description of Product 4627,962.0,Home Appliances,1002,1002,Color:Blue;Size:S;Voltage:110V,Philips,Home;Living Room
P0004628,Product 4628,Description of Product 4628,12.48,Kitchen,1003,1001,Color:Brown;Size:XL;Material:Plastic,Philips,Kitchen;Living Room
P0004629,Product 4629,Description of Product 4629,72.14,Furniture,1004,1002,Color:Red;Size:L;Material:Plastic,Philips,Smartphones;Home
P0004630,Product 4630,Description of Product 4630,617.54,Furniture,1004,1001,Color:Blue;Size:L;Material:Plastic,Philips,Home;Gadgets
P0004631,Product 4631,Description of Product 4631,537.12,Home Appliances,1002,,Color:White;Size:L;Voltage:110V,Philips,Utensils;Smartphones
P0004632,Product 4632,Description of Product 4632,70.61,Books,1006,1004,Color:White;Size:XL,Panasonic,Furniture;Home
P0004633,Product 4633,Description of Product 4633,121.33,Furniture,1004,1004,Color:Black;Size:M;Material:Wood,LG,Kitchen;Furniture
P0004634,Product 4634,Description of Product 4634,645.01,Furniture,1004,1002,Color:Red;Size:S;Material:Wood,Philips,Living Room;Electronics
P0004635,Product 4635,Description of Product 4635,41.8,Electronics,1001,1005,Color:Red;Size:XL,Samsung,Kitchen;Smartphones
P0004636,Product 4636,Description of Product 4636,461.91,Toys,1005,1004,Color:Brown;Size:M,Sony,Furniture;Utensils
P0004637,Product 4637,Description of Product 4637,882.77,Furniture,1004,,Color:Brown;Size:XL;Material:Steel,LG,Kitchen;Electronics
P0004638,Product 4638,Description of Product 4638,246.42,Books,1006,1002,Color:Blue;Size:L,Philips,Electronics;Utensils
P0004639,Product 4639,Description of Product 4639,979.92,Home Appliances,1002,1003,Color:Blue;Size:M;Voltage:110V,Ikea,Furniture;Living Room
P0004640,Product 4640,Description of Product 4640,445.33,Electronics,1001,1002,Color:Blue;Size:M,Philips,Kitchen;Smartphones
P0004641,Product 4641,Description of Product 4641,380.18,Home Appliances,1002,,Color:Red;Size:L;Voltage:220V,Samsung,Utensils;Smartphones
P0004642,Product 4642,Description of Product 4642,552.32,Toys,1005,1005,Color:Brown;Size:XL,Samsung,Electronics;Furniture
P0004643,Product 4643,Description of Product 4643,106.66,Books,1006,1002,Color:Brown;Size:M,Samsung,Furniture;Kitchen
P0004644,Product 4644,Description of Product 4644,542.0,Toys,1005,1003,Color:Red;Size:M,LG,Gadgets;Electronics
P0004645,Product 4645,Description of Product 4645,559.08,Electronics,1001,,Color:Black;Size:S,LG,Gadgets;Furniture
P0004646,Product 4646,Description of Product 4646,336.76,Home Appliances,1002,1001,Color:Brown;Size:L;Voltage:220V,Sony,Utensils;Living Room
P0004647,Product 4647,Description of Product 4647,911.37,Electronics,1001,1005,Color:Blue;Size:S,Panasonic,Smartphones;Furniture
P0004648,Product 4648,Description of Product 4648,856.82,Toys,1005,1002,Color:Blue;Size:XL,LG,Furniture;Smartphones
P0004649,Product 4649,Description of Product 4649,986.74,Furniture,1004,1001,Color:Red;Size:S;Material:Wood,LG,Living Room;Kitchen
P0004650,Product 4650,Description of Product 4650,710.3,Furniture,1004,1005,Color:White;Size:M;Material:Plastic,Samsung,Kitchen;Utensils
P0004651,Product 4651,Description of Product 4651,283.09,Kitchen,1003,,Color:Black;Size:S;Material:Steel,Samsung,Gadgets;Furniture
P0004652,Product 4652,Description of Product 4652,113.23,Toys,1005,1005,Color:Brown;Size:M,Samsung,Smartphones;Furniture
P0004653,Product 4653,Description of Product 4653,501.94,Kitchen,1003,,Color:Red;Size:XL;Material:Wood,Philips,Living Room;Home
P0004654,Product 4654,Description of Product 4654,405.62,Toys,1005,1005,Color:White;Size:M,Panasonic,Smartphones;Furniture
